,S1,S2,alarm
3008,0.11097954416469158,0.9105189130611439,1
3009,0.6404472991582744,0.152641581567861,0
3010,0.9511500387011683,0.5490689897408665,0
3011,0.3717329187012476,0.4210911252809698,0
3012,0.46991977010163144,0.38935758892512706,1
3013,0.9302617204551366,0.18580018913684004,1
3014,0.6756354809302219,0.31370205285167874,0
3015,0.11226168617786769,0.46004715731624235,1
3016,0.7389243336673682,0.4347350615858788,0
3017,0.12571371145960752,0.9732748156976834,1
3018,0.4859917661026071,0.9642864629369072,1
3019,0.3117675751561618,0.68553154089943,1
3020,0.7124592641086234,0.610518383701648,0
3021,0.009099392749378432,0.18275047285953627,0
3022,0.41752740634676244,0.6870184876636741,1
3023,0.34628849974111986,0.6183098303386002,1
3024,0.09572370863954582,0.33150219014250226,0
3025,0.6144867898392606,0.1266123286732158,1
3026,0.9107614800720157,0.2589429347755635,1
3027,0.17638271586347265,0.904123642532652,0
3028,0.21259974874131327,0.536762793382822,1
3029,0.43121013892743665,0.14882240206605646,0
3030,0.4427862771943005,0.8729462584883115,0
3031,0.4295069166296004,0.6623569406350885,0
3032,0.6566072226584595,0.02157504306195035,0
3033,0.3740939865663012,0.7116051256314896,0
3034,0.9283471377520528,0.26563363601869583,1
3035,0.562882052710248,0.25395454641144377,1
3036,0.10218688643503593,0.046580879826808363,1
3037,0.16081357830448573,0.8632679046616737,1
3038,0.0018479808294633582,0.64574531598885,0
3039,0.9818031472570734,0.8589287515075913,1
3040,0.649882984090028,0.8612048190431236,0
3041,0.9180585469663536,0.5688172006017854,1
3042,0.9822955043242496,0.08003254370301882,0
3043,0.9629946443822104,0.5338300500415473,0
3044,0.09241727402558297,0.00971972965881851,1
3045,0.9885607358634143,0.6716245010117299,0
3046,0.8905821947802322,0.24217244226656043,0
3047,0.7705037221271641,0.1623333189745696,1
3048,0.5506431098469473,0.23093546179291047,1
3049,0.5089132823661816,0.8760456108859062,0
3050,0.34041626822419135,0.8186073579496943,1
3051,0.7536222854852156,0.1728540432063307,1
3052,0.5713301123877218,0.524979425606891,1
3053,0.590582285457165,0.8456265863582015,1
3054,0.13967685753741432,0.68959558874336,1
3055,0.9491693627762731,0.4880738393699543,1
3056,0.24133124826335406,0.018233785773019484,1
3057,0.8236213815611054,0.17966107431699974,1
3058,0.4172408477808538,0.4105667860331461,0
3059,0.2378730002655811,0.9257030579217451,1
3060,0.5621463009629096,0.3002087785912101,0
3061,0.8076936011507315,0.9155261658750972,1
3062,0.2620882269198407,0.4310257264453794,1
3063,0.858367299537583,0.30892172977034726,1
3064,0.9438863481850327,0.029274063100512282,0
3065,0.22077913014787998,0.4573964204087091,1
3066,0.3643711834957152,0.46506794182581856,0
3067,0.9582489778177147,0.029172324433026864,0
3068,0.8411194095129847,0.026695515287689542,1
3069,0.806501144592837,0.16206245759964255,1
3070,0.8076292658177227,0.2704994481577566,0
3071,0.14760754738007564,0.20940542135379414,1
3072,0.6248317836905525,0.768882553243283,1
3073,0.8992665239261151,0.08589444065803531,0
3074,0.13000683812120517,0.032348985055608126,1
3075,0.47227383034661985,0.5981121776697662,0
3076,0.9946445866892764,0.5248463735555351,0
3077,0.29864125141623854,0.4877669898545226,1
3078,0.23251345626448372,0.47822291143531426,1
3079,0.6068082049198419,0.6628586423487758,0
3080,0.7792497806763568,0.20083911986066494,1
3081,0.19131364294766795,0.8074172042867828,1
3082,0.6749745872549137,0.07871279615898763,1
3083,0.5211518251091728,0.24712503384792328,1
3084,0.054153398361913574,0.6208930692516296,1
3085,0.1550971345730856,0.3553991896762766,1
3086,0.5927197037891055,0.22239455012169762,0
3087,0.2831499829946251,0.7415240457491878,0
3088,0.7732523653577875,0.7229309738025037,1
3089,0.27286899816232413,0.7713525380740712,1
3090,0.36818989987593154,0.0739722705782151,1
3091,0.12642653441869411,0.2566601187339085,1
3092,0.992145095887354,0.034957219994702915,0
3093,0.6916720682176714,0.03919486096952962,0
3094,0.6445770067234278,0.2848713816608518,1
3095,0.39001547069622455,0.6969493421539021,1
3096,0.3165834494630546,0.25009664177086033,0
3097,0.4135002447653432,0.7309134112449936,1
3098,0.5604835693248267,0.593571870468223,1
3099,0.17054051328683595,0.9813066623724085,1
3100,0.12040830646434852,0.8276266857090704,1
3101,0.832096192356957,0.7822735183829431,0
3102,0.9552380133342108,0.41041900554958055,0
3103,0.9506702075511929,0.8246708184275789,1
3104,0.0027038716692311393,0.25425030941663396,0
3105,0.17993759378900387,0.23584121568113858,1
3106,0.07267480527889403,0.5621539749208955,0
3107,0.8806657617312398,0.6589528522767449,1
3108,0.6471852297562896,0.7863772541062041,1
3109,0.18434858344356997,0.14346348883758564,1
3110,0.5309583968128069,0.7899596558165928,0
3111,0.3872347474894996,0.022920770725407213,0
3112,0.5603521203132225,0.7699801569183612,0
3113,0.30154903029703517,0.20475738983553393,0
3114,0.8744731433040059,0.108937305617262,1
3115,0.8297466340866999,0.9177125494301333,0
3116,0.7878724195854501,0.6148729617907257,1
3117,0.7201711452713061,0.24802632170994354,0
3118,0.0869597902696213,0.2686722562023346,1
3119,0.5644637236375649,0.3956659217327021,0
3120,0.23646422661599475,0.9592814075240267,0
3121,0.33050110013572065,0.279826009501448,1
3122,0.44268470234462753,0.5656098641991255,0
3123,0.5244787760308784,0.31402921369987136,1
3124,0.10207940345750799,0.7446771900479539,0
3125,0.5423165006190934,0.5071581230172928,1
3126,0.6919952752846837,0.9978473242696446,0
3127,0.9028630349086539,0.6546135531201542,1
3128,0.7145861906138666,0.4997177452867094,1
3129,0.3148477353754535,0.4951353721924123,0
3130,0.10479999018989494,0.9381119183934534,1
3131,0.39327559093907105,0.17265520226376807,1
3132,0.5729434511251039,0.1349068020663956,0
3133,0.8093545876915532,0.6245734306614026,1
3134,0.23850981142918548,0.0034301880654187267,1
3135,0.07450423406595408,0.871659921984045,0
3136,0.14668579970069084,0.10827158991523278,1
3137,0.252431768721585,0.09372622091925153,0
3138,0.03570111901026074,0.2665841554039554,1
3139,0.8240012299026009,0.13338270992402412,0
3140,0.9776705973684159,0.6726796801549553,1
3141,0.7180065836071876,0.3608831555029538,1
3142,0.22036380028270597,0.3225458998466736,1
3143,0.6544532621672885,0.9092176386656834,1
3144,0.3538471778666952,0.16686925274846764,0
3145,0.9740543316040793,0.5317246126621621,1
3146,0.3560646082194968,0.06091487555006181,1
3147,0.23037146884789805,0.1780944922733736,1
3148,0.6259366979944503,0.46824198113927695,1
3149,0.11249942307921246,0.9003723191668079,0
3150,0.9065122750402519,0.9940166423082119,1
3151,0.60422209973844,0.8376884371909264,1
3152,0.1007882976213178,0.1687370740584957,0
3153,0.19561709366994673,0.2060301346814598,1
3154,0.6800340475151053,0.9708461752839784,0
3155,0.5122830051777835,0.7614284175967171,1
3156,0.058711392524695816,0.9427566331167347,1
3157,0.5085933320638424,0.5971741780758446,0
3158,0.20028429694971506,0.8440834760749515,1
3159,0.37923631704190386,0.1798457615325385,1
3160,0.060432732750052454,0.659397916697997,0
3161,0.21209483132918827,0.6759970853027493,1
3162,0.9376594911598155,0.2796141288330741,1
3163,0.8015314874679607,0.954047109572532,1
3164,0.8565153085908985,0.1490508210597994,1
3165,0.9042162393895264,0.890487120225195,1
3166,0.6496852148432897,0.6231278062091833,0
3167,0.2389375181923553,0.10288978169886687,1
3168,0.5399616504749359,0.8363420893809137,1
3169,0.04783610617405942,0.7060449110072039,0
3170,0.7816649079506468,0.5012762173615338,1
3171,0.4245900006696427,0.41213587018768005,1
3172,0.9396365790411217,0.7170798116404627,0
3173,0.29198185210817884,0.7409725894929402,0
3174,0.9785892921616874,0.9052808197048663,1
3175,0.12780541719380045,0.5980833216360361,0
3176,0.11520235042502536,0.5081353468793759,0
3177,0.30996645521907473,0.268882569494057,1
3178,0.937791228882668,0.052851743602583046,1
3179,0.6805139740916825,0.19041942333753514,1
3180,0.32491913464315747,0.24625894620706434,1
3181,0.45374658966148873,0.05381591825824017,0
3182,0.2011359313361124,0.4583040522659414,1
3183,0.761177655680181,0.9155996030297687,1
3184,0.7787489464273996,0.18902544207568595,1
3185,0.3155635752904644,0.14989610902627803,1
3186,0.2345577538333633,0.4456008187060194,1
3187,0.7757739837889706,0.26756697640311233,1
3188,0.287926071078639,0.009004090949786714,1
3189,0.8087807072934774,0.21894849242859338,1
3190,0.5145373215688985,0.17799338997662795,1
3191,0.04084476952296756,0.9769718058598951,0
3192,0.3383346739031319,0.050486611178321095,0
3193,0.6121563002977845,0.9401219472013295,1
3194,0.7493733512790978,0.9308560351470992,1
3195,0.7369811791302766,0.473242937758661,0
3196,0.19058957519866304,0.6507437395807497,1
3197,0.9174306683721333,0.7734624293014235,1
3198,0.2990229380222127,0.23821747015343742,0
3199,0.7537335392760648,0.6670242224783891,0
3200,0.4976881146507689,0.8407006276375629,1
3201,0.6901875082353394,0.7350817949432108,1
3202,0.2610929202196782,0.5574994997121756,1
3203,0.08089701991389853,0.5684784928336908,1
3204,0.03010141810299194,0.11554487346785403,0
3205,0.16091158833961683,0.8562243899282954,1
3206,0.7287456697259174,0.018143973673898084,1
3207,0.9321673025620603,0.15387792550299284,1
3208,0.7827986338781083,0.4215612643955766,1
3209,0.1411689087175535,0.39773663086777733,0
3210,0.21691834466837745,0.1981124286361189,0
3211,0.9296855051105832,0.947730185710696,1
3212,0.9069916311329194,0.6428767299453237,0
3213,0.027875804655357217,0.2767700831466998,1
3214,0.44729576195162446,0.41409765900637274,1
3215,0.8458852249244946,0.9490920173715058,0
3216,0.9579148101766763,0.08663501305739274,0
3217,0.6266667122333732,0.16712939669285132,0
3218,0.03357694509992426,0.6364755034726797,1
3219,0.2782293661455274,0.11291673494644383,1
3220,0.15065963136366822,0.29891429030308847,1
3221,0.3157354875408247,0.42738109713404604,0
3222,0.905935281792439,0.15046929311067514,0
3223,0.6337048300309192,0.3203733973062155,1
3224,0.07777853615881025,0.16087250160525934,0
3225,0.688166514544928,0.5638165871916377,0
3226,0.5568361272230262,0.6509558912649155,0
3227,0.9748696589395502,0.8160297584815706,1
3228,0.47903317337569673,0.41464726687981,1
3229,0.4966390321579265,0.8611235210164927,0
3230,0.5693702427516187,0.1174417884729011,1
3231,0.40591358187791693,0.33663462796845045,1
3232,0.9900807280971773,0.15261419590429637,1
3233,0.3007393873533859,0.06668668058352112,0
3234,0.7682529933022869,0.8205633272640265,1
3235,0.2410798572135966,0.08598552856582953,1
3236,0.32098827748709435,0.88685075877218,1
3237,0.3959336002228856,0.9713579148506357,1
3238,0.6798818697297263,0.15909694493955695,1
3239,0.8558257128752574,0.1222982899398759,0
3240,0.5647513369923046,0.9060050363866559,0
3241,0.013190895545005521,0.7600173544284647,0
3242,0.2954053068819028,0.8910472922527575,0
3243,0.17512646743198945,0.965318495139081,1
3244,0.2778740105354489,0.12373366705317201,1
3245,0.547213397570812,0.3635770785130852,1
3246,0.9146202349210201,0.9763006998998741,0
3247,0.061377266137278674,0.1873682413557174,0
3248,0.1243484664387915,0.09624670773340094,1
3249,0.5032723528678367,0.4112709681457579,0
3250,0.3248280722601785,0.47987237412223827,1
3251,0.7563750096575007,0.9878930381354016,1
3252,0.53006842823971,0.71995403695698,0
3253,0.6014861096239774,0.90816608283792,0
3254,0.31839392803966693,0.7381116656620095,0
3255,0.8929721790435483,0.9719084888590811,1
3256,0.539728044330116,0.29559143132605437,0
3257,0.19084950096585962,0.64746558972298,0
3258,0.3979677043650277,0.004169120483247468,1
3259,0.3810551360030291,0.16998200865246738,1
3260,0.9641067117498195,0.19806888011111234,1
3261,0.13165091599636758,0.2028906391528511,0
3262,0.9183465669605536,0.9174403693058655,0
3263,0.0096628435133439,0.1562545379620247,0
3264,0.5796302293028521,0.904321571652841,1
3265,0.8839686155629906,0.39974981745012217,0
3266,0.06344129884457972,0.8665689548062755,1
3267,0.08376306372234288,0.8183238184790518,1
3268,0.85699055335088,0.5299278233009316,1
3269,0.19696991542581255,0.9228407380392541,1
3270,0.026179212105366334,0.056923361867285416,1
3271,0.3665557022859035,0.1486560207129468,1
3272,0.32055779133249407,0.9037594699400021,1
3273,0.41772088161009757,0.19193004653407686,0
3274,0.6498211316534671,0.4174063434818689,0
3275,0.9576382067946737,0.43473786853108254,1
3276,0.913931355230117,0.8987205846025402,0
3277,0.059697616384690844,0.6036035773036141,1
3278,0.30197070087032607,0.3722279992393527,1
3279,0.5093311691923331,0.567367979783803,0
3280,0.3344367058617742,0.010598666091901965,1
3281,0.99035069865409,0.6854394029297312,0
3282,0.6988584181808516,0.6135912477323074,0
3283,0.7389826190352685,0.4597521052572666,0
3284,0.701422544430954,0.2305866074679519,1
3285,0.5015049494664588,0.5230765257868323,1
3286,0.37207708406267503,0.42707845737040906,1
3287,0.24903012877446207,0.631256117556649,0
3288,0.6879773670190741,0.9733474643976682,0
3289,0.3138269972757993,0.0770786177808861,0
3290,0.9078973556167129,0.9617116209777392,0
3291,0.29012739923825437,0.32185828286850626,0
3292,0.11266330073012853,0.7751152520073734,1
3293,0.5797562162040408,0.03914082667782193,1
3294,0.8264546531102034,0.33376360120937143,0
3295,0.49223755247719725,0.19076323905459547,1
3296,0.6604303759266377,0.755673426369055,1
3297,0.6669900768047328,0.203551074724454,0
3298,0.5313896285618919,0.742789369367203,0
3299,0.06244305588037047,0.790330568548305,1
3300,0.5976171276695381,0.28450822483648963,1
3301,0.17503492967246936,0.04488606197539369,0
3302,0.9415824606762135,0.5462191466189222,0
3303,0.7410526386719545,0.7610716634995431,0
3304,0.19655595966097628,0.3926846200289732,1
3305,0.18255173553146253,0.9933887492877764,0
3306,0.9523714067491263,0.034032757286665216,1
3307,0.5786652897623954,0.535674500158012,1
3308,0.9719430942611725,0.8260061287398249,0
3309,0.049126177031462714,0.5645086813311602,0
3310,0.6201604875789548,0.9117974667000251,1
3311,0.470533469359827,0.054897507102708354,0
3312,0.4616630642473386,0.5709714836172377,1
3313,0.9194616357606107,0.523684716727985,1
3314,0.9655640594745764,0.4223728814897624,1
3315,0.8877652117980375,0.8226651941639638,0
3316,0.033164691860671835,0.9846860977871063,0
3317,0.38347844176333845,0.47497993602354893,0
3318,0.9392415350382901,0.24275002284497715,1
3319,0.14676868763748607,0.647280098097551,1
3320,0.10339356151240353,0.060510593068170304,0
3321,0.08438167328597401,0.0746569361891477,1
3322,0.0629123001763855,0.1205421911383785,1
3323,0.32227304731037143,0.4991674284279981,1
3324,0.17697474123462964,0.14630766069241796,0
3325,0.6952941121538462,0.21584759386700003,1
3326,0.9701138793806594,0.1763727221463558,1
3327,0.36449777621435364,0.7055111346326634,0
3328,0.34923153601721146,0.3583650916574951,0
3329,0.6200644401794864,0.14505971271032858,0
3330,0.20993957455668044,0.19028327908796094,0
3331,0.814166107322283,0.5756747394287399,1
3332,0.11963958137925812,0.4058438802227413,0
3333,0.31921356451385097,0.768971134247888,0
3334,0.5272850726672652,0.10901760119114545,1
3335,0.3642083970600303,0.24132404542039365,0
3336,0.43640981466676165,0.007946136268730197,0
3337,0.30133316209538696,0.7320987597244352,1
3338,0.2833218670936325,0.3493588078427353,0
3339,0.5720620313778342,0.11766460710363802,0
3340,0.28886387492400045,0.6683048700846693,0
3341,0.7459094496141717,0.8775199300931795,1
3342,0.3027657833947144,0.2604689338729622,1
3343,0.29186295622039216,0.6312215774894033,0
3344,0.1143142683919175,0.6461207981182769,0
3345,0.7885450679812815,0.08758603744769011,1
3346,0.784575611635338,0.5828792520232713,1
3347,0.5984548133561703,0.7767527579626902,0
3348,0.24879736734733748,0.4074499566797871,0
3349,0.16123165968369546,0.5126702205379348,0
3350,0.15247810054042243,0.005909173832723269,1
3351,0.39864374667637337,0.5744270151683901,1
3352,0.6766040545088952,0.3881208120865903,0
3353,0.15562836331537566,0.262110129175535,0
3354,0.009998390209769337,0.8316836577431282,1
3355,0.9154379852912614,0.9380188694783378,1
3356,0.7478192936149193,0.8594020221381279,1
3357,0.6957777134670167,0.6975119515846024,1
3358,0.8818369790049292,0.6699997356901979,0
3359,0.33410059716102525,0.3289908817417858,0
3360,0.5731786495078586,0.43890132897913137,1
3361,0.6659913281081825,0.6788831773879055,1
3362,0.42056662989832116,0.1024027357904349,1
3363,0.9422874534255116,0.7616515912323697,1
3364,0.3616766120363366,0.2291226715886483,1
3365,0.44386406563147873,0.4996469678314439,1
3366,0.4472351320904746,0.07994370064156742,1
3367,0.2957638390029995,0.3615989246742899,1
3368,0.28847107786280024,0.04133236858710321,1
3369,0.5635520093416542,0.0327171697266484,1
3370,0.42945663628523456,0.12808515472904458,1
3371,0.7032681171073442,0.215119491142448,1
3372,0.7669535029785619,0.7183472759514843,1
3373,0.3333303728374385,0.4101036998371842,1
3374,0.1754662251195933,0.1353475817677331,1
3375,0.4362541721309726,0.5688640721292577,1
3376,0.266401686580673,0.4389291601445049,1
3377,0.41992389060308455,0.2982677329942902,1
3378,0.6825377108492808,0.012176629442438247,1
3379,0.9531678516324464,0.8218211988586696,1
3380,0.7114704606069793,0.8989609182353407,0
3381,0.5311141958673875,0.9056870588284581,1
3382,0.9441947392481328,0.0704368071586885,1
3383,0.9708049807320169,0.14329095867906394,0
3384,0.8145751237895602,0.19345226402456062,1
3385,0.9472929913281685,0.03172210159354871,1
3386,0.2855921571839516,0.1023764556820328,0
3387,0.5416246074138472,0.33092608501425114,1
3388,0.49786634460405454,0.5766563301790659,0
3389,0.34246654604944005,0.7902314948884182,0
3390,0.020961635529656353,0.0761425914500754,1
3391,0.39839236501910746,0.5979816576622875,1
3392,0.43742883363529395,0.4491332522380036,0
3393,0.9805011622779498,0.5792503190487891,1
3394,0.8349935003955735,0.5451429741743684,0
3395,0.837208456725661,0.6535567972525413,1
3396,0.9245164770371812,0.9724049681530511,0
3397,0.33467404055962025,0.42694859822137243,0
3398,0.34122783399221535,0.19937228180930533,0
3399,0.15639678757552278,0.9541333746247063,0
3400,0.9592536926694157,0.15657637609089015,1
3401,0.7097082022767928,0.35085234890738115,1
3402,0.6404310279217368,0.2748509964965835,1
3403,0.08890413239415806,0.8883837091647673,0
3404,0.8471740018353124,0.9195920453202567,1
3405,0.9753883427690608,0.8267763884658196,1
3406,0.5059310664360448,0.39233786774070833,0
3407,0.043200415211991805,0.8703960851606617,0
3408,0.232161534750993,0.6679304983116932,1
3409,0.5806981377534913,0.8347139566404239,1
3410,0.12045690134992804,0.8214613577450374,0
3411,0.5576533606268282,0.08688261343067738,0
3412,0.3705495801110328,0.05129121190413066,0
3413,0.3469351866609124,0.6559981494282048,1
3414,0.16845865537177562,0.5974121276574453,1
3415,0.3761036411675034,0.6743029546569554,1
3416,0.16096526240640163,0.8216648772500993,0
3417,0.26721025994307424,0.7229562975961196,0
3418,0.45665202105123703,0.8749447457570668,1
3419,0.8329382296823852,0.5568585267974205,1
3420,0.1515852547347606,0.9546498706005291,0
3421,0.6256052335356199,0.13964648077777997,0
3422,0.932726455163272,0.12575807828307217,1
3423,0.666629425001902,0.19831399474026135,0
3424,0.9140561172059103,0.04491470031456679,1
3425,0.8850997890182346,0.40829545311779647,0
3426,0.303929772212021,0.2490858695919672,1
3427,0.4327657018288127,0.8141553115193646,1
3428,0.056952926371582335,0.808537570090973,1
3429,0.3619724396360675,0.8395323234315509,1
3430,0.9825541699617805,0.5401902794271892,1
3431,0.8235765228698426,0.3212551634780385,0
3432,0.5901052996747183,0.1117177889282377,0
3433,0.6337150101058103,0.22770338167315518,1
3434,0.6575389368332609,0.20722097832748965,1
3435,0.16764532384419017,0.5485615351263842,1
3436,0.5981049612591337,0.20220310304729405,1
3437,0.8498402787699197,0.3106655087546871,0
3438,0.11883126342567629,0.31230418549115446,1
3439,0.571122731109232,0.9078408046853891,1
3440,0.47038423687159936,0.25413496568599436,1
3441,0.9925415958429514,0.8285987681943957,0
3442,0.2950426913999935,0.7923740441346079,0
3443,0.373216383251451,0.0498617604746564,1
3444,0.8486005726560735,0.15994213344038355,0
3445,0.1321950205358886,0.33500572475949575,0
3446,0.7283506068396515,0.6436378800773317,0
3447,0.8821556421758155,0.526203179944103,1
3448,0.07669920950853715,0.1047405127565767,0
3449,0.47080886677315215,0.27588920054836596,1
3450,0.7080805863183983,0.7088458129991335,0
3451,0.6614189690597623,0.7896442501069979,1
3452,0.46681207938476543,0.23815691728193034,1
3453,0.1959572947191217,0.5692608816081085,0
3454,0.009831743499887025,0.669971444141145,1
3455,0.9374687001956914,0.9674873433626703,1
3456,0.4207191728165405,0.9764206167010226,1
3457,0.6752345513747214,0.29823392540404536,0
3458,0.8785672512659441,0.2268870452956555,1
3459,0.6753798621705422,0.4453118827975354,0
3460,0.7792081047772395,0.8157005468455203,1
3461,0.41289719856693374,0.01966307969535197,0
3462,0.5570047193294275,0.609218305984041,1
3463,0.3584895618635425,0.8827143119812806,1
3464,0.11354733784420579,0.5312737866723917,1
3465,0.06908265983788542,0.42657516867440726,1
3466,0.09834071166962177,0.9622318772933329,0
3467,0.8252519662954584,0.4926785308523711,1
3468,0.5080842644661637,0.7252406012071615,1
3469,0.9550173407581335,0.7823155492967419,0
3470,0.30247745859632924,0.8302137675515424,1
3471,0.06503593332704016,0.18526799925881154,1
3472,0.33424706359425416,0.6327000227512105,1
3473,0.4675273185214426,0.844896677877623,0
3474,0.5135389059046569,0.34189042117059487,0
3475,0.55980644709729,0.5007057947618916,0
3476,0.7660902735011773,0.8607720860946758,1
3477,0.4489476505107943,0.5094843520166918,1
3478,0.3037703484053613,0.8594352277115495,1
3479,0.7750363848036005,0.5869945456948468,0
3480,0.3100700331121612,0.6265115505613156,0
3481,0.4991937682015314,0.910627766549611,1
3482,0.6960117406574373,0.24772092748608288,0
3483,0.9754132182399079,0.10412598697865594,0
3484,0.8528139627580061,0.7105612140249912,1
3485,0.09542850529836444,0.16639817633823561,1
3486,0.9312795809026814,0.2893513496578487,1
3487,0.2409027234556732,0.7677447376372176,0
3488,0.6909703425316619,0.888466394722409,1
3489,0.6919122703202606,0.9230086845275882,0
3490,0.7442944548460497,0.19184725896745913,0
3491,0.41505631516384534,0.7703359007530869,1
3492,0.7907592663591642,0.6804086230012455,1
3493,0.15369622688982842,0.5932603138765826,1
3494,0.3525875262638013,0.09572996691003344,1
3495,0.99311199653922,0.3019437302728879,1
3496,0.36372592403902193,0.8027099961165748,0
3497,0.7606400231704461,0.9872013582255004,1
3498,0.4942772168369226,0.6331363776363532,1
3499,0.046921958458798985,0.2767807216658418,1
3500,0.2347551607591749,0.9879787623721965,0
3501,0.876001195151977,0.3168275283983635,1
3502,0.7652495796278843,0.38421341180239565,1
3503,0.4960343457380444,0.7877001742633302,1
3504,0.8898792949124154,0.7904680192675678,0
3505,0.47942480744329286,0.8588106066135823,1
3506,0.025885922078580537,0.24052750060913541,0
3507,0.07068189189508467,0.5527186368339391,0
3508,0.5510642807447271,0.5199112805487015,0
3509,0.4120434211414452,0.6657209674160657,0
3510,0.5324030504666051,0.6795992706951629,0
3511,0.7214757388298084,0.28684560939091397,1
3512,0.05639733423425475,0.4260033889686885,1
3513,0.27711133252816733,0.847496574688526,1
3514,0.5218605275355478,0.275015318886641,0
3515,0.9011168412179433,0.5948098606613078,1
3516,0.16006654037084656,0.544462865360925,1
3517,0.7967991782406035,0.09679595108702665,1
3518,0.26772579890422854,0.5930692193335129,0
3519,0.7734461111648081,0.046803401284588264,1
3520,0.06554150255131341,0.18501452710477517,1
3521,0.034084903740996375,0.9823575371899325,0
3522,0.7327636294310513,0.3906357804120175,1
3523,0.11591770277727875,0.27912569898358375,0
3524,0.17888048546353696,0.9815073888466912,1
3525,0.2751914532912645,0.21442028312016392,1
3526,0.3446425750162694,0.9005747556992991,1
3527,0.724711633095521,0.35277623158121285,1
3528,0.6509203307444915,0.13980738566716644,1
3529,0.18046430832266425,0.6581611235697692,1
3530,0.5806525960020291,0.20447798106262693,0
3531,0.964086484798324,0.28912054057280256,0
3532,0.8029585941126898,0.7970152770696766,1
3533,0.307928664875756,0.6595256147993587,1
3534,0.8051618946491684,0.3611468696666227,0
3535,0.7495540421964928,0.8483896884515773,0
3536,0.8319628463811604,0.47710243268703656,0
3537,0.45453242401947047,0.06341325621472604,1
3538,0.38870631493615504,0.8576817370493536,1
3539,0.17467905868456368,0.7411775658458833,1
3540,0.22113194157832317,0.7292314420223014,0
3541,0.2134149599577605,0.6008692909665946,0
3542,0.1471220958658246,0.6324077435224293,0
3543,0.6590073344132154,0.2609301892392294,1
3544,0.29980057296322216,0.18024414023839586,0
3545,0.017826149551631976,0.05574852074659031,1
3546,0.5969086509009445,0.785238575089348,1
3547,0.27326954957602057,0.9313277414018251,1
3548,0.8010928062379914,0.30255319725145435,1
3549,0.5209118410824863,0.8280392405660353,1
3550,0.6512220652350362,0.8888815654280975,1
3551,0.9714878161047821,0.914250069553263,1
3552,0.994006490603645,0.5227237597598728,1
3553,0.32742145870674866,0.4351926626773256,1
3554,0.1293001069929074,0.5833751639144636,1
3555,0.27199975528355846,0.8728676081216554,1
3556,0.5359534573181968,0.6924646640001315,1
3557,0.07128159905793463,0.04231339405614898,1
3558,0.32023438329234677,0.49371403349980225,0
3559,0.18751953856020087,0.6465193024165142,1
3560,0.7177833728544776,0.13137931770512057,0
3561,0.16161117124967372,0.6791723062232887,0
3562,0.7127305843951739,0.5806789076702722,1
3563,0.7804580863375923,0.8803256914822692,1
3564,0.1937725640937299,0.5118740587874849,0
3565,0.12421361703903544,0.7548693587571735,1
3566,0.4127130873976569,0.7784830930673358,1
3567,0.7595110812726823,0.3607093028878544,1
3568,0.3634223805142861,0.3557845243353286,0
3569,0.28755628063405037,0.5862927838262969,0
3570,0.13149101775950844,0.2488677772806981,0
3571,0.3342816553255603,0.08724264227011091,0
3572,0.9574893206672486,0.77340527622754,1
3573,0.5655328452669032,0.22101908311775675,1
3574,0.12109558977332968,0.678589303071714,0
3575,0.377804263202859,0.7663050487553361,0
3576,0.5666510823197167,0.33457328203011083,1
3577,0.596906620202126,0.6113297235823573,1
3578,0.14485302723092608,0.1929024052124806,1
3579,0.8769451898584357,0.5714104573356502,1
3580,0.8348251403265446,0.2252901000544688,0
3581,0.7677436045758268,0.18528844003523093,0
3582,0.46367883395804776,0.6977264980686517,0
3583,0.9914862941205421,0.5438519186870369,1
3584,0.8939888215221372,0.8532124359799302,1
3585,0.15769700608048098,0.44770258934145557,0
3586,0.32046427473850037,0.5738357800284376,0
3587,0.6862661065178558,0.4133910150558,1
3588,0.8067596158831603,0.973448568227007,1
3589,0.6451963929984936,0.709750743936744,1
3590,0.7551293537646921,0.6990772289072203,1
3591,0.36560409211956246,0.9646277333980021,1
3592,0.2528311544552274,0.619250251642202,0
3593,0.7907098149962445,0.04571471191077381,1
3594,0.21232661066700542,0.30426346443258545,1
3595,0.2631103839239993,0.8587513631350813,1
3596,0.034599553180026055,0.15752695353710422,1
3597,0.16465880736208616,0.09219507542416705,0
3598,0.48658982029431375,0.25376188723680004,1
3599,0.36227785453556083,0.8553179144499841,1
3600,0.7729417785751099,0.9249110498298228,0
3601,0.3009839565277074,0.1302153761906677,0
3602,0.46689230704936224,0.2845232497993857,1
3603,0.7649328740097067,0.4986312271937372,0
3604,0.26648000288152196,0.45691784655258316,0
3605,0.037498817802834816,0.4170436930097189,1
3606,0.22688141252905636,0.9320121582473498,0
3607,0.7406260986703663,0.8443152040455703,0
3608,0.9823262573230792,0.3889077882407769,1
3609,0.993846016170287,0.071099400715676,1
3610,0.6077903184302486,0.8654023767265232,0
3611,0.7489099949398219,0.7895668438701166,0
3612,0.9627215503487782,0.4873725263849973,0
3613,0.0573955205325708,0.8863183810704395,1
3614,0.9716900799519806,0.7068787532213109,0
3615,0.29483714458441745,0.48828492403221324,1
3616,0.14468012536533037,0.028724416415197518,1
3617,0.7755136488041486,0.3137849696363819,1
3618,0.9724968330424215,0.30516063090221146,0
3619,0.07014098105512456,0.8456434946010527,0
